"OrderedDict([('DateTime', datetime.datetime(2021, 7, 20, 18, 55, 28, 893610)), ('pm1_cf', 4), ('pm25_cf', 4), ('pm10_cf', 5), ('pm1', 4), ('pm25', 4), ('pm10', 5)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 49, 15, 439142)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 20), ('pm1', 13), ('pm25', 18), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 49, 31, 788364)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 19), ('pm1', 12), ('pm25', 17), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 49, 49, 46772)), ('pm1_cf', 10), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 10), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 50, 5, 957826)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 13), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 50, 23, 215657)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 12), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 50, 40, 473329)), ('pm1_cf', 12), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 12), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 50, 56, 821662)), ('pm1_cf', 13), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 13), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 51, 14, 79817)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 51, 32, 187006)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 12), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 51, 49, 361022)), ('pm1_cf', 11), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 11), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 52, 5, 780468)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 22), ('pm1', 14), ('pm25', 20), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 52, 22, 968469)), ('pm1_cf', 15), ('pm25_cf', 21), ('pm10_cf', 23), ('pm1', 15), ('pm25', 21), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 52, 41, 69889)), ('pm1_cf', 16), ('pm25_cf', 22), ('pm10_cf', 24), ('pm1', 16), ('pm25', 22), ('pm10', 24)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 52, 58, 337050)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 14), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 53, 14, 673435)), ('pm1_cf', 18), ('pm25_cf', 23), ('pm10_cf', 23), ('pm1', 18), ('pm25', 23), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 53, 31, 931519)), ('pm1_cf', 16), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 16), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 53, 49, 192161)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 54, 6, 375882)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 54, 22, 793777)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 19), ('pm1', 13), ('pm25', 17), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 54, 39, 980657)), ('pm1_cf', 12), ('pm25_cf', 15), ('pm10_cf', 17), ('pm1', 12), ('pm25', 15), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 54, 57, 246862)), ('pm1_cf', 11), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 11), ('pm25', 15), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 55, 14, 493064)), ('pm1_cf', 12), ('pm25_cf', 15), ('pm10_cf', 16), ('pm1', 12), ('pm25', 15), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 55, 30, 840510)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 18), ('pm1', 12), ('pm25', 17), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 55, 48, 246958)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 14), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 56, 5, 846527)), ('pm1_cf', 12), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 12), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 56, 23, 107045)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 56, 40, 359116)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 19), ('pm1', 12), ('pm25', 17), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 56, 57, 544834)), ('pm1_cf', 11), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 11), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 57, 14, 800756)), ('pm1_cf', 10), ('pm25_cf', 14), ('pm10_cf', 15), ('pm1', 10), ('pm25', 14), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 57, 32, 58083)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 18), ('pm1', 12), ('pm25', 16), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 57, 49, 243742)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 18), ('pm1', 12), ('pm25', 17), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 58, 6, 499847)), ('pm1_cf', 11), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 11), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 58, 23, 757123)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 12), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 58, 40, 944118)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 13), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 58, 58, 217005)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 12), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 59, 15, 460686)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 13, 59, 32, 650070)), ('pm1_cf', 16), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 16), ('pm25', 21), ('pm10', 22)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 0, 7, 166535)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 15), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 0, 24, 916837)), ('pm1_cf', 15), ('pm25_cf', 22), ('pm10_cf', 23), ('pm1', 15), ('pm25', 22), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 0, 42, 174515)), ('pm1_cf', 13), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 13), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 0, 59, 431919)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 14), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 1, 15, 781216)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 14), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 1, 33, 877279)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 14), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 1, 50, 787769)), ('pm1_cf', 12), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 12), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 2, 8, 44135)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 13), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 2, 25, 442355)), ('pm1_cf', 15), ('pm25_cf', 24), ('pm10_cf', 26), ('pm1', 15), ('pm25', 24), ('pm10', 26)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 2, 43, 50616)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 14), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 3, 0, 307370)), ('pm1_cf', 16), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 16), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 3, 17, 563730)), ('pm1_cf', 14), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 14), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 3, 34, 749644)), ('pm1_cf', 14), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 14), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 3, 52, 5244)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 4, 9, 266837)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 14), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 4, 26, 445720)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 12), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 4, 42, 863295)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 18), ('pm1', 12), ('pm25', 17), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 5, 0, 49188)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 13), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 5, 17, 866783)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 12), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 5, 35, 124508)), ('pm1_cf', 12), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 12), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 5, 53, 215494)), ('pm1_cf', 11), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 11), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 6, 10, 400746)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 13), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 6, 27, 655701)), ('pm1_cf', 15), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 15), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 6, 44, 911163)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 14), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 7, 3, 5700)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 14), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 7, 20, 191674)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 17), ('pm1', 13), ('pm25', 16), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 7, 37, 447461)), ('pm1_cf', 12), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 12), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 7, 54, 702413)), ('pm1_cf', 12), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 12), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 8, 11, 887664)), ('pm1_cf', 11), ('pm25_cf', 15), ('pm10_cf', 15), ('pm1', 11), ('pm25', 15), ('pm10', 15)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 8, 29, 147143)), ('pm1_cf', 13), ('pm25_cf', 16), ('pm10_cf', 16), ('pm1', 13), ('pm25', 16), ('pm10', 16)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 8, 46, 397681)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 12), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 9, 3, 583023)), ('pm1_cf', 12), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 12), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 9, 21, 50869)), ('pm1_cf', 13), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 13), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 9, 38, 658385)), ('pm1_cf', 13), ('pm25_cf', 19), ('pm10_cf', 19), ('pm1', 13), ('pm25', 19), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 9, 55, 844326)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 15), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 10, 13, 100477)), ('pm1_cf', 13), ('pm25_cf', 18), ('pm10_cf', 20), ('pm1', 13), ('pm25', 18), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 10, 30, 355716)), ('pm1_cf', 13), ('pm25_cf', 17), ('pm10_cf', 17), ('pm1', 13), ('pm25', 17), ('pm10', 17)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 10, 47, 541147)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 14), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 11, 4, 806774)), ('pm1_cf', 15), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 15), ('pm25', 21), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 11, 22, 51167)), ('pm1_cf', 15), ('pm25_cf', 22), ('pm10_cf', 23), ('pm1', 15), ('pm25', 22), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 11, 39, 235964)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 19), ('pm1', 14), ('pm25', 18), ('pm10', 19)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 11, 56, 491082)), ('pm1_cf', 14), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 14), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 12, 13, 746394)), ('pm1_cf', 15), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 15), ('pm25', 21), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 12, 30, 932225)), ('pm1_cf', 17), ('pm25_cf', 22), ('pm10_cf', 22), ('pm1', 17), ('pm25', 22), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 12, 48, 187419)), ('pm1_cf', 16), ('pm25_cf', 22), ('pm10_cf', 23), ('pm1', 16), ('pm25', 22), ('pm10', 23)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 13, 5, 443515)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 15), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 13, 22, 636861)), ('pm1_cf', 15), ('pm25_cf', 19), ('pm10_cf', 22), ('pm1', 15), ('pm25', 19), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 13, 39, 881846)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 20), ('pm1', 14), ('pm25', 18), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 13, 57, 146942)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 14), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 14, 14, 318099)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 14, 31, 571946)), ('pm1_cf', 15), ('pm25_cf', 20), ('pm10_cf', 22), ('pm1', 15), ('pm25', 20), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 14, 48, 826285)), ('pm1_cf', 16), ('pm25_cf', 21), ('pm10_cf', 22), ('pm1', 16), ('pm25', 21), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 15, 6, 9598)), ('pm1_cf', 16), ('pm25_cf', 22), ('pm10_cf', 22), ('pm1', 16), ('pm25', 22), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 15, 22, 988786)), ('pm1_cf', 15), ('pm25_cf', 22), ('pm10_cf', 22), ('pm1', 15), ('pm25', 22), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 15, 40, 171886)), ('pm1_cf', 16), ('pm25_cf', 20), ('pm10_cf', 22), ('pm1', 16), ('pm25', 20), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 15, 57, 424109)), ('pm1_cf', 14), ('pm25_cf', 18), ('pm10_cf', 18), ('pm1', 14), ('pm25', 18), ('pm10', 18)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 16, 14, 51744)), ('pm1_cf', 17), ('pm25_cf', 25), ('pm10_cf', 25), ('pm1', 17), ('pm25', 25), ('pm10', 25)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 16, 31, 586884)), ('pm1_cf', 16), ('pm25_cf', 20), ('pm10_cf', 21), ('pm1', 16), ('pm25', 20), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 16, 49, 405020)), ('pm1_cf', 17), ('pm25_cf', 25), ('pm10_cf', 25), ('pm1', 17), ('pm25', 25), ('pm10', 25)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 17, 6, 870308)), ('pm1_cf', 19), ('pm25_cf', 27), ('pm10_cf', 27), ('pm1', 19), ('pm25', 27), ('pm10', 27)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 17, 24, 406233)), ('pm1_cf', 19), ('pm25_cf', 26), ('pm10_cf', 27), ('pm1', 19), ('pm25', 26), ('pm10', 27)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 17, 41, 659271)), ('pm1_cf', 19), ('pm25_cf', 24), ('pm10_cf', 27), ('pm1', 19), ('pm25', 24), ('pm10', 27)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 17, 59, 136815)), ('pm1_cf', 18), ('pm25_cf', 27), ('pm10_cf', 28), ('pm1', 18), ('pm25', 27), ('pm10', 28)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 18, 16, 658133)), ('pm1_cf', 16), ('pm25_cf', 23), ('pm10_cf', 24), ('pm1', 16), ('pm25', 23), ('pm10', 24)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 18, 33, 910966)), ('pm1_cf', 17), ('pm25_cf', 24), ('pm10_cf', 27), ('pm1', 17), ('pm25', 24), ('pm10', 27)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 18, 51, 92871)), ('pm1_cf', 17), ('pm25_cf', 23), ('pm10_cf', 26), ('pm1', 17), ('pm25', 23), ('pm10', 26)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 19, 9, 186919)), ('pm1_cf', 16), ('pm25_cf', 22), ('pm10_cf', 22), ('pm1', 16), ('pm25', 22), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 19, 26, 437641)), ('pm1_cf', 19), ('pm25_cf', 26), ('pm10_cf', 28), ('pm1', 19), ('pm25', 26), ('pm10', 28)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 19, 43, 691507)), ('pm1_cf', 20), ('pm25_cf', 28), ('pm10_cf', 29), ('pm1', 20), ('pm25', 28), ('pm10', 29)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 20, 1, 440476)), ('pm1_cf', 19), ('pm25_cf', 26), ('pm10_cf', 27), ('pm1', 19), ('pm25', 26), ('pm10', 27)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 20, 18, 691349)), ('pm1_cf', 19), ('pm25_cf', 25), ('pm10_cf', 26), ('pm1', 19), ('pm25', 25), ('pm10', 26)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 20, 53, 129807)), ('pm1_cf', 20), ('pm25_cf', 30), ('pm10_cf', 31), ('pm1', 20), ('pm25', 30), ('pm10', 31)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 21, 11, 221745)), ('pm1_cf', 20), ('pm25_cf', 26), ('pm10_cf', 26), ('pm1', 20), ('pm25', 26), ('pm10', 26)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 21, 28, 206908)), ('pm1_cf', 19), ('pm25_cf', 29), ('pm10_cf', 30), ('pm1', 19), ('pm25', 29), ('pm10', 30)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 21, 45, 386798)), ('pm1_cf', 19), ('pm25_cf', 26), ('pm10_cf', 27), ('pm1', 19), ('pm25', 26), ('pm10', 27)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 22, 2, 641954)), ('pm1_cf', 20), ('pm25_cf', 26), ('pm10_cf', 27), ('pm1', 20), ('pm25', 26), ('pm10', 27)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 22, 19, 897409)), ('pm1_cf', 22), ('pm25_cf', 31), ('pm10_cf', 32), ('pm1', 21), ('pm25', 30), ('pm10', 32)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 22, 37, 81064)), ('pm1_cf', 19), ('pm25_cf', 28), ('pm10_cf', 30), ('pm1', 19), ('pm25', 28), ('pm10', 30)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 22, 54, 335928)), ('pm1_cf', 19), ('pm25_cf', 26), ('pm10_cf', 28), ('pm1', 19), ('pm25', 26), ('pm10', 28)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 23, 11, 589512)), ('pm1_cf', 17), ('pm25_cf', 25), ('pm10_cf', 25), ('pm1', 17), ('pm25', 25), ('pm10', 25)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 23, 29, 337364)), ('pm1_cf', 17), ('pm25_cf', 26), ('pm10_cf', 26), ('pm1', 17), ('pm25', 26), ('pm10', 26)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 23, 46, 592747)), ('pm1_cf', 17), ('pm25_cf', 25), ('pm10_cf', 26), ('pm1', 17), ('pm25', 25), ('pm10', 26)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 24, 3, 846926)), ('pm1_cf', 16), ('pm25_cf', 19), ('pm10_cf', 20), ('pm1', 16), ('pm25', 19), ('pm10', 20)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 24, 21, 594119)), ('pm1_cf', 16), ('pm25_cf', 21), ('pm10_cf', 21), ('pm1', 16), ('pm25', 21), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 24, 38, 10614)), ('pm1_cf', 16), ('pm25_cf', 21), ('pm10_cf', 21), ('pm1', 16), ('pm25', 21), ('pm10', 21)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 24, 55, 195711)), ('pm1_cf', 17), ('pm25_cf', 24), ('pm10_cf', 26), ('pm1', 17), ('pm25', 24), ('pm10', 26)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 25, 12, 466823)), ('pm1_cf', 16), ('pm25_cf', 22), ('pm10_cf', 22), ('pm1', 16), ('pm25', 22), ('pm10', 22)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 14, 25, 30, 541191)), ('pm1_cf', 14), ('pm25_cf', 20), ('pm10_cf', 20), ('pm1', 14), ('pm25', 20), ('pm10', 20)])"
